Description,Price
SCREW BN OLCK 3.5X 24   ,1188
SCREW BN CORT 3.5X30    ,2080
SCREW BN P-AX 3.5X16    ,2080
SCR BN 2.7MM 12MM EVOL O,2080
PLATE NAR ACLC 2 BN LT D,6800
SCREW BN DIST 5X36MM    ,1617
PLATE 5 HL BN PROX TIB  ,9562.5
SCREW CORT LOPRO 3.5X32 ,515.75
SCREW CORT LOPRO 3.5X34 ,515.75
SCREW CORT NLCK 3.5X65  ,483.5
SCREW BN 3.5MM 40MM CORT,515.75
SCREW CORTICAL 3.5 X 50M,521.25
SCREW CANN F-T 3.5X36   ,1512
SCREW BNE L135MM L16MM  ,1890
HEAD FM BIOLOX 8.5 OD40 ,6375
COMP FEMORAL RT KNEE CRU,15000
SCREW V/A S/D 4.5X11    ,1150
SCREW V/A S/D 4.5X13    ,1150
NAIL TIBIAL 11MM X 33CM ,7957.25
SCREW BN6.5MM45MM SPNL  ,2500
COMPONENT FEM 4 LT      ,12000
SCREW ORTH NLCK 3.5X16MM,287.5
IMPLANT BRST SMTH 475ML ,6791.5
IMPLANT LORDTC 30MX13M  ,24000
GRAFT BN CERV 6MX16MX14 ,8100
ROD SPINAL 5.5MM 75MM   ,2000
SCREW BN 6.5MX50M SPNL  ,2500
COMP TIB 2IN RIGHT KNEE ,8000
STENT RX PRELOAD 7FR 7CM,1419
STENT RX PRLOAD 10FR 9CM,1419
STENT RX PRLOAD 10F 12CM,1419
STENT RX PRELD 10FR 15CM,1419
STENT RX PRELOAD 7FR 5CM,1419
PLATE 1 LVL ANTCERVVIPBN,12070
COMP CORT L/P 3.5 MM    ,515.75
SCREW CANC FTH 4.0X26   ,423
PLT BN 9H DEEP          ,10748.75
PLATE FIB 148.1 11H     ,1477.75
SCREW CORTICAL LOCK 3.5M,937.5
NAIL 11MM 36CM TIB NLEX ,11791.75
SCREW BNE TI L64MM OD5MM,2242.5
STENT RX PRLOAD 10FR 5CM,1419
STENT RX PRLOAD 10FR 7CM,1419
STENT RX PRLOAD 7FR 15CM,1419
STENT RX PRLOAD 7FR 12CM,1419
STENT RX PRELOAD 7FR 9CM,1419
HEAD FEM SZ 42 TOTAL BCH,6400
SHELL ACTB 58 GRP G BIOF,10800
IMPLANT BRST 375MLHIPRFL,7004
INSERT TIB YHK 12MM KN  ,4675
STNT BIL ZEBO 7X7X170   ,1379.5
PLATE PRXMAL WIDE LEFT  ,10157.5
STEM FEM 137.2MM 40.4MM ,18750
HEAD FEM 28MM HIP COCR+3,3150
HEAD FEM HIP 48MX28M BIP,3825
PIN STEIN L9IN OD3/16   ,57.5
IMPLANT BRST 275-25ML   ,5625
IMPLANT BRST 325-50ML   ,5625
PLATE TRA 8 HL CMP LCK  ,2202.25
SCREW BN 3.5MM 12MM CORT,515.75
SCREW CORT LPRO 3.5X14MM,515.75
SHELL ACTB 58MM HIP HL  ,7200
LINER ACTB FMP 10D MP9  ,4675
LINER ACTB PMP 20D NTRL ,4675
STEM FEM R120 POR 4 HIP ,15000
NECK FEM 32MM 12D12/14IN,6400
HEAD FEM +4MM 40MM CERM ,6400
COMP TIBTRY 4F/4TKN CMNT,8000
SCREW MLTDIR 3.8X22     ,932.75
STEM FEM HIP SZ9 12/14  ,18750
PLATE FIB LCK 4 HL      ,4964.5
HEAD FEM 8D12/1432MM HIP,4250
PLATE RT CLVCL LG 8 HL  ,9894
SHELL BIP POLY MOD 42MM ,3825
GRAFT SFT TIS AT        ,19200
LEAD PACNG QPLR 694775  ,31425
SCREW BN 6.5MM 90MM 22MM,1750
INSERT TIB SGM KN 5 15MM,5805.5
SCREW CANC LF 6.5X 110 M,516.25
SCREW PRLOC T20 3.5X48MM,935
SCREW PRLOC T20 3.5X44MM,935
PLATE LOCKING CALCANEUS ,6460
SCREW BN L36MM OD3.5MM C,937.5
SCREW BN TI L24MM OD2.7M,935
NECK FEM 30MM8MM HIP MOD,4250
HEAD FEM NTRL40MMFMP SYS,6400
SHELL HIP HEMI 56       ,7200
STEM FEM R120 POR 2 HIP ,12750
PLATE LG LT POST LAT HUM,7275.75
PLATE 10HL TRMA BN LT MD,6460
GRAFT BONE CANCELLOUS 4-,4125
GRAFT BN CAN 30CC 1-4MM ,4125
PCMKR SYNCRA CRTP C2TR01,46962.5
PLATE MNDB 12HL LCK 96MM,7769
PLATE BONE TI 12 HOLES/1,10761
SCREW BNE 14X2.4        ,1560
SCREW BNE 16X2.4        ,1560
SCREW LOCK 2.4M/PLATE LO,1560
SCREW LOCK 2.4M/PLATE LO,1560
ANCHOR SUT 4.5 PSHLK SP ,5085
SCREW CANC 80MM         ,1081.75
SCREW BONE 3.5M 32MM    ,605
SCRW BN 3.5 80 MLDIR    ,1515
GRAFT BN CORT FRZDR 16X5,4939
PLATE 11HL BN RT TIB    ,9849.5
STEM FEM 12/14TAPER 9   ,15000
PLATE LNG ACLC 2 RT DIST,10157.5
SCREW FRAG-LOC CMPR     ,1573
SLEEVE CMPR FRAG-LOC    ,2360
LEAD DRATA AF 712265    ,37500
NAIL 11MM 380MM RT HNDFT,14175
SCREW BN 5MM 46MM DIST  ,1617
STEM FEM R120 POR 5 HIP ,15000
SHELL ACTB BIP 48X28    ,3825
CEMENT KYPHO XPEDE 17CC ,2412
SCREW VECTRA 4.5 X 14MM ,1150
SHELL ACTB 52MM HIP 3HL ,7200
PLATE 91MM SS 2 HL BN 3.,11801.25
STEM HUM 506-00-012     ,22500
LMTRD TRIPOL 8 LEAD     ,21534
GRAFT CV L50CM OD8 CARBO,4500
SCREW TI SPN VAR ANG 16M,2500
PLATE TISPNL2LVLVERT46MM,8925
SPACER SPNL REBAR9MMPEEK,11050
SCREW TISPN 4.2MMX16MM  ,2500
CAGE SPNL 16X14X8MM CERV,15680
SCREW BNE L26MM OD3MM CN,1586.25
GRAFT BNCLGNMTRXCERM4ML ,6490
PACEMKR ADPTA DR ADDRL1 ,22984
PLATE 7200050 ATL VISION,8075
STENT URETERAL 5FR 26CM ,852.5
PLATE 36MM 2LVL CERVVIP ,13040
RESTRICTOR CMNT 8MM     ,500
STEM FEM18MM LIMAREVDIST,22875
BODY FEM 80MMSTDPROXREV ,20475
PIN FIX BN SHLDR        ,2200
PACEMKR SURESCN REVO DF1,37875
PLATE 10 HL CRV BN      ,12510
SCREW LCK CRTCL 3.5X12  ,792
SCREW LKNG BN 5.0 X 12 S,1100
PLATE 240MM 8 HL CRV CBL,12787.5
SCREW CORT LOC 2.7X18MM ,792
SCREW LCKNG 2.7X20      ,792
SCREW BN 2.7MM 24MM ORTH,792
SCREW BN L14MM OD3.5MM C,792
SCREW CORT 3.5MM X 12MM ,792
FEM STATURE LEFT SZ 4   ,12000
HEAD BIP MOD 50X28      ,3825
SCR BN 1.5MM 8MM UNV LCK,585.25
TIB BUSHING 5D KN ASMBLY,1800
SYSTEM TKR PRVN 3 LT FEM,15000
INSERT TIB 3 12MM KN REV,4675
COMPONENT TIB TRAY 3T3F ,15000
STEM FEM 80MM 16MM PRSFT,4675
COMPONENT FEM AUGMT10MM3,3825
STEM FEM/TIB 16MMPRVN2KN,4250
SCREW SPN V-ANG 4.6MM   ,2900
SCREW 4.6MM FXANGBNVIPSE,2900
PLATE 8 HL MDSHFT BN ULN,6300
COMPONENT FEM AUGMT 10MM,3825
BLOCK TIBL HALF5MMW/SCRW,4675
SPACER SPNL 8MM RBR PEEK,11050
PLATE MINI LCP 247.349  ,7516.25
SHELL ACTB BIP 45X28    ,3825
SCREW BN5MM50MM SUPERCLK,1100
SCREW LKNG BN 5.0 X 36 S,1100
SCREW BN 5X32MM LCK SUPR,1375
SCREW BN 5MM38MMLCKSUPR ,1100
INS TIB 3X15 RP STAB    ,5805.5
SHELL ACTB64MMHMSPHR M  ,9200
HEAD FEM CERM BIOLX 44MM,6400
STNT URE SSET FLFRM 6X24,1481.25
STNT URE SSET FLFRM 6X26,1078
STEM FEM REV DIST 200X16,22875
STEM FEM16MMHDREV+8MM   ,21656.25
PLATE SHRT 50MM TI GRP  ,9452
SCREW BN LOCKING 5X20MM ,1100
SCREW NON-LOCKINGSS2.7MM,990
SCREW BN2.7MM22MMSSSPNLL,1276
PLATE VOLAR3HOLERTNARROW,6800
SCREW BNNON-LOCKING3.5MM,990
SCREW NON-LOCKINGSS2.7MM,990
SCREW BN 2.7MM 16MM SS S,575
ACTB ID28MMFMPHIPLCKCNS ,2475
HEAD FEM CERBIOLOX 28MM ,6400
NECK FEM PRFMR 8D       ,3400
SCREW LOCKING 201.884   ,1275
SCREW LOCKING 201.882   ,1446.5
SCREW BN SS L18MM OD2MM ,467
SCREW BN SS 14X2 LCP CRT,467
SCREW CORT 201.362.97   ,467
IMPLANT BRST SIL 300ML  ,6516
IMPALNT BRST 375ML PRFL ,7004
IMPLANT BRST 200ML PRFL ,6791.5
IMPLANT BRST 225ML PRFL ,6791.5
IMPLANT BRST 250ML PRFL ,6791.5
EXPANDER TISS850CCW/EXTR,12962.5
STEM HIP RSTR 6020-3535 ,19312.5
ICD TLGEN VR HE E102    ,74262.5
SCREW BN 4.5MM 45MM CORT,1009.5
SCRW BN L40 OD4.5 C 8150,1009.5
STEM FEM 8 TRLK OFST    ,18000
SCREW CANNULATED 8 X 80M,1834
LEAD PCNG ATN ABL+ 88CM ,14407.5
BASEPLT TIB JRNY 4 LT KN,8000
BASEPLT TIB JRNY 4 RT KN,8000
INSERT ARTGNSHFWLOCK3-4 ,6375
STEM FEM R120 POR 6 HIP ,15000
LINER ACTB NRTL 44MM RED,4675
SHELL ACTB60MMMLHLHMS   ,9200
HEAD FEM 44MM CERM DLT  ,6400
LFSTNT 7MMX200MMX135CM  ,14062.5
PLATE BN FIB 4HL LCK RT ,5123.75
NAIL TRGN IM FEM 10MMX24,13723.5
SCREW BN 4MM 36MM PRLOC ,230
PLATE TIB M-D R 3.5X171 ,9350
SCREW BN 3.5X34 73824034,230
SCREW BN 4MM 32MM PRLOC ,230
SHELL ACTB 60MM 3HL     ,7200
NAIL IM L240MM OD9MM PRO,14235.75
NAIL ORTHO TI 130X320X11,12882
NAIL FEMORAL DISTAL TI 1,12582.75
IMPLANT FX 9MM TUNNELOC ,4050
STNT URET CK 7FRX24     ,935
STNT URET CK 7FRX26     ,907.5
STENT URET 7FRX28CM     ,907.5
EXPANDER DERMASPAN LPP12,9775
NAIL MTA RTRO FEM11.5X36,9350
FEM 12D 12/14 L38MM HIP ,4216
PLATE NAR ACLC 2 51X2.3 ,6800
SCREW CORT LPRO 3.5X30MM,515.75
SCREW CORT LOC 3.5X46   ,937.5
SCREW CORT LOC 3.5X48   ,937.5
SCR BN 3.5MM 52MM CORT  ,937.5
SUTURE PRLN 6-0 M8805   ,417.5
SUTURE STEEL 6 M649G    ,139.5
NAIL ANTE LT LME 11.5X34,9350
IMPLANT FX TNLCK PK10MM ,4050
STENT ESPH 15CM 23/28MM ,16875
TISSUE 9441022 CPSTNE BN,19380
ROD SPNL 45MM 4.75MM SOL,1800
SCREW BN 5.5MM 35MM MASO,6165
SCREW SPN SOLRA 45X5.5MM,6165
SCREW BN 5.5MM 40MM MAS ,6165
SCREW SET BRKOF G5 4.75 ,1035
PLATE ACLC2 RT VOLR DIST,6800
STEM FEM HIP SZ2 12/14  ,18750
PLATE THK1MM MINI 3X3 HL,3807
SCREW MTRXMNDBL 6X2MM   ,786.5
NAIL IM 9X260MM PROX HUM,14235.75
SCREW BNEL10MMOD4MMCNULA,1589
NAIL 1.5MM34CM RT FEM IN,12282.5
PCMKR ALTRUA 60 DDDR 2CH,26430
LINER ACTB 40X58 +4     ,5652.5
ROD CCM CURV 4.75X35MM  ,1800
PLATE MNDB 12HL 2.5MM   ,9018.5
STNT URET LUB 2PIG 8FX28,1034
STNT URET LUB 2PIG 8FX26,841
STNT URET LUB 2PIG 8FX24,1034
STNT URET LUB 2PIG 7FX28,1034
STNT URET LUB 2PIG 7FX26,841
STNT URET LUB 2PIG 7FX24,841
STNT URET LUB 2PIG 6FX28,1034
STNT URET INLAY OP 8X28 ,1144
STNT URET INLAY OP 8X26 ,1144
STNT URET INLAY OP 8X24 ,946
STNT URET INLY 7FRX28   ,1144
STNT URET INL-Y 7FRX26  ,1144
STNT URET INLY 7FRX24   ,1144
STNT URET INLAY OP 6X28 ,1144
STENT INLAYPLUS 6FRX26CM,1144
ANCHR SUTR 4.75MM SWVLCK,6048
ANCHOR SUT SWVLCK 4.75MM,6048
STEM FEM 17MMECHOFXCOCR ,11760
STEM HIP SUMIT PRS SZ10 ,18750
STEM FEM HIP ECHO 13MM  ,11760
LEAD ACUTY SPRL 4592    ,13277
SYSTM LEAD DELVRY TOOLS ,8812.5
MESH HRN OVAL 9.7X7.7IN ,11574.5
MESH HRNIA OVL 12.3X6.3 ,12358.5
SCREW BN 6MMX23MM       ,3510
SCREW CORT LOPRO 3.5X42 ,483.5
GRAFT TISS TNDN ALGRFT  ,18200
SCREW BN 4.5MM 40MM TI C,287.5
KIT ARTHSCP FX TGHTRP RT,3537
SCREW BN 5MM 14MM LCK HD,1100
SCREW BN LOCKING 5X18MM ,1100
STEM FEM STD TRLK OFST  ,15000
INSERT FEM LCS CMPLT SM ,5805.5
STENT GFT EPRSTH3.3X28.5,22125
SURGIMEND FETAL 0.5 SQCM,352.5
HEAD FEM -4 36MM CERM BI,6400
CMPNT TIB C UNICMPT     ,12400
SURFACE ARTC NXG 10MM5-6,6375
BASEPLT TIB JRNY 6 LT KN,8000
INSERT ATCLR HIFLXSZ5-6 ,6375
SCREW BNLCKNG5.0MMX40MM ,1375
GRAFT BN CORT 22MMX12MM ,19380
SCREW SPNL BRKOF 4.75MM ,600
ROD 1475501070 4.75 CCM ,1800
SCREW MP-AXL CANN 5.5X50,6165
ROD SPNL SLRA 50X4.75MM ,1800
SCREW MP-AXL SPN 5.5X55 ,6165
STRATTICE TM 9X18.5CM   ,19110
NAIL FEM11.5MMX24CM 125 ,13723.5
SCREW NLCKG HEX 2.7X22MM,1419
SCREW BN LCK HX 3.5X45  ,935
SCREW BN 3.5MM 16MM LCK ,935
SCREW BN 3.5MM 20MM LCK ,935
SCREW HEXLB NLCK 3.5X18 ,230
SCREW HEXLB NLCK 3.5X20 ,230
SCREW HEXLD LCK 2.7X18MM,1474
NAIL 11.5MM 36CM FEM INT,12282.5
LEAD PCNG 46CM 10MM 7FR ,4200
SCREW BNE L28MM OD3MM CN,1586.25
SURGIMEND FETAL 0.5 SQCM,264.5
TUBE EAR AMSTR BVL 1.14 ,239.5
BONE CEMENT SYS LO 40GM ,4207.5
DEFIB CARD 1CH D314TRG  ,88000
HEAD FEM CC -3MM 36MM   ,6720
LINER ACETAB EP-108323  ,8000
STEM FEM 9 STD TRLK OFST,15000
SCREW CANN 4X16 1/3THRD ,1589
SCREW CANN F-T 3.5X46   ,1512
SCREW INTFRNCE AR5028C09,3360
STAPLE BNE SS 151X 25MM ,1650
PLATE LCKNG HOLE 4.5MM  ,935
ANCHCBLE PERILOC TALL SS,230
SCREW BN 4.5X52MM PRLC C,287.5
SCREW BN 4.5MM 56MM     ,287.5
PLATE L-D FEM LK 4.5X230,9350
SCREW BN 4.5X22MM PRLOC ,287.5
SCREW BNE L85MM OD7.5MM ,2226
KT RPR ARTHR KNTLS TGHTR,10693
CUP ACTB +4 10D 40X60   ,5652.5
GFT ILC XCL 14.5X14     ,28700
COIL EMB COIL 10X40     ,9996
HEAD FEM 497-28-035     ,3150
STENT BIL 40MM 12MM 6FR ,7650
STENT BIL 80M 12M 80CM V,7650
PROSTHESIS PENL TTN CLVR,12562.5
NECK FEM SHRT CBLT 15D  ,3400
GRAFT SKN 12X6CM AXIS   ,11011
SLING TTPLST 6X8        ,11880
SCREW MLTDIR 20         ,932.75
INTRTN IM NL HP CP 0MM  ,1265
SURFACE ART KNEE 14MM   ,6375
STEM PLUG TPR KN TIVN   ,617.5
NAIL TRGNIMFEM10MMX24CMX,13723.5
SCREW BIOABS 15MM 5.5MM ,4050
SCREW TFR 15 6.25 BCMPS ,4437
SCREW BN 23X8 ACL BTNDS ,4437
MESH SRG RESTRLL Y 24X24,7148.5
PLATE 3 HL BN LT TIB    ,9467
SCREW BN ORTH 3.5X60MM  ,515.75
ANCHOR SUT 7MM SWVLCK   ,836
SCREW ORTH NLCK 2.7X16  ,1265
SCREW ORTH LCK 2.7X14MM ,1650
PLATE 91MM 5 HL LCK     ,7896.5
HEAD FEM +6MM 11/13 36MM,3150
IMPLANT BREAST SIL 475ML,7012.5
SPACER PMMA CMNT INTSPC ,22074.5
DEVICE FX FSTFX RVRS CRV,4068
STNT SFA VBHN 8X10X120  ,21018.75
BASEPLT TIB JRNY 6 RT KN,8000
HEAD FEM +6MM 40MM HIP S,3150
INSERT ARTC TIB 5-6 9MM ,13248
COUPLER LGN OFFSET 4MM  ,7218
WEDGE TIB SCR 10 LGN5-6 ,8712
PLATE BS TIB RT LGN5    ,14276.25
COUPLER LGN OFFSET 6MM  ,6048
COMPNT CNSTRN RT KN SZ5 ,25536
COMP PROFEMORAL Z NECK A,14250
JOINT TOE 19MMX1.2MM 10D,6399.75
INSERT ARTC5-6HIFLEX11MM,6375
CAL SPCR 10 X 26X 10-15X,30000
GRAFT BN 10ML 2-5MM PTTY,21000
SCREW BNE L24MM OD4.5MM ,279.75
PLT LK 10H CMPRSN 4.5 NR,2656.75
PLATE PRLOC 5HL 83X3.5MM,4725
SPACER HUM SHLDR INTSPC ,25674.25
EXPNDR TISS 400ML 133SXT,13175
SCREW 2.7X26 LOPRO LCK  ,1650
PROSTH RESRVOIR125ML TTN,12750
SCREW BN 4MM 36MM TI ORT,1485
SCREW BN 3MM20MM FT ANKL,1485
SHELL BIP 47X28 FNDTN   ,3825
PROSTHSIS TSTCLR 4.5X2.9,13500
EXPANDER TISS 600ML STY ,13175
BEARING HUM 44X36MM 3   ,9688
STEM HM 14MM SHLDR CMPRH,30051
SCREW SPN VAR ANG 3.7X14,1115.5
STEM FEM 97MM TRLK BPS G,15000
SCREW ORT 5.5X55 NONLOCK,573.75
ARTHROFLEX 1 SQ CM      ,14875
COMPNT FEM 4 RT SGM NPOR,11648
SCREW BN 7.5X55         ,6480
SCREW CERV 3.7X16 SLFDRL,1115.5
STEM FEM HP 15MM ECHO FX,11760
NEEDLE BN MRW BX 11GAX6 ,312.5
ADAPTER LD NRSTM IMPL1X4,4455
GRAFT BN CNRSTN ASR CANC,7245
GRFT BN CORTSHFT100-125 ,7480
SCR BN 3MM 20MM ELB     ,1353
SCREW CORT 3.5MMX26MM   ,2660
SCREW CORT LCK 3.5X22   ,2660
PLATE COMP 20MM 4HL     ,18112.5
SCREW BN 2.7MM30MM PRLOC,230
SCREW BN 3X10MM ELB LCK ,1397
DES MDT ENDSP OTW 2.5X8 ,11900
DES MDT ENDSP OTW 2.5X12,11900
DES MDT ENDSP OTW 2.5X14,11900
DES MDT ENDSP OTW 2.5X18,11900
DES MDT ENDSP OTW 2.5X24,11900
DES MDT ENDSP OTW 2.5X30,11900
DES MDT ENDSP OTW 3X9   ,11900
DES MDT ENDSP OTW 3X15  ,11900
STNT 3X15X135 0035      ,11900
DES MDT ENDSP OTW 3X18  ,11900
DES MDT ENDSP OTW 3X24  ,11900
DES MDT ENDSP OTW 3X30  ,11900
DES MDT ENDSP OTW 3.5X9 ,11900
DES MDT ENDSP OTW 3.5X12,11900
DES MDT ENDSP OTW 3.5X15,11900
DES MDT ENDSP OTW 3.5X18,11900
DES MDT ENDSP OTW 3.5X24,11900
DES MDT ENDSP OTW 3.5X30,11900
STENT ENDVR EN25008MX   ,11900
STENT ENDEAVOR OTW 2.5X0,11900
STENT ENDVR EN25012MX   ,11900
STENT ENDEAVOR OTW 2.5X1,11900
STENT ENDVR EN25014MX   ,11900
STENT ENDEAVOR OTW 2.5X1,11900
STENT ENDVR EN25018MX   ,11900
STENT ENDEAVOR OTW 2.5X1,11900
STENT ENDVR EN25024MX   ,11900
STENT ENDEAVOR OTW 2.5X2,11900
STENT ENDVR EN25030MX   ,11900
STENT ENDEAVOR OTW 2.5X3,11900
STENT ENDVR EN30009MX   ,11900
STENT ENDEAVOR OTW 3.0X0,11900
STENT ENDVR EN30012MX   ,11900
STENT ENDEAVOR OTW 3.0X1,11900
STENT ENDVR EN30015MX   ,11900
STENT ENDEAVOR OTW 3.0X1,11900
STENT ENDVR EN30018MX   ,11900
STENT ENDEAVOR OTW 3.0X1,11900
STENT ENDVR EN30024MX   ,11900
STENT ENDEAVOR OTW 3.0X2,11900
STENT ENDVR EN30030MX   ,11900
STENT ENDEAVOR OTW 3.0X3,11900
STENT ENDVR EN35009MX   ,11900
STENT ENDEAVOR OTW 3.5X0,11900
STENT ENDVR EN35012MX   ,11900
STENT ENDEAVOR OTW 3.5X1,11900
STENT ENDVR EN35015MX   ,11900
STENT ENDEAVOR OTW 3.5X1,11900
STENT ENDVR EN35018MX   ,11900
STENT ENDEAVOR OTW 3.5X1,11900
STENT ENDVR EN35024MX   ,11900
STENT ENDEAVOR OTW 3.5X2,11900
STENT ENDVR EN35030MX   ,11900
STENT ENDEAVOR OTW 3.5X3,11900
STNT ENDVR RX 2.5X8     ,11900
STNT ENDVR RX 2.5X12    ,11900
STNT ENDVR RX 3.0X9     ,11900
STNT ENDVR RX 3.0X12    ,11900
STNT ENDVR RX 3.5X9     ,11900
STENT ENDVR RX 3.5X18   ,11900
STNT ENDVR RX 2.5X18    ,11900
STNT ENDVR RX 2.5X24    ,11900
STNT ENDVR RX 2.5X30    ,11900
STNT ENDVR RX 3.0X15    ,11900
STNT ENDVR RX 3.0X18    ,11900
STNT ENDVR RX 3.0X24    ,11900
STNT ENDVR RX 3.0X30    ,11900
STNT ENDVR RX 3.5X12    ,11900
STNT ENDVR RX 3.5X15    ,11900
STNT ENDVR RX 3.5X24    ,11900
STNT ENDVR EX 3.5X30    ,11900
STNT ENDVR RX 2.5X14    ,11900
STENT COR INTGR 2.25X08 ,11900
STENT COR INTGR 2.25X12 ,11007.5
STENT COR INTGR 2.25X14 ,11900
STENT COR INTGR 2.25X18 ,11900
STENT COR INTGR 2.25X22 ,11900
STENT COR INTGR 2.25X26 ,11900
STENT COR RX 2.25X30MM  ,11007.5
STENT COR INTGR 2.50X08 ,11900
STENT COR INTGR 2.50X12 ,11900
STENT COR INTGR 2.50X14 ,11900
STENT COR INTGR 2.50X18 ,11900
STENT RESLUTE RX 2.50X22,11900
STENT COR INTGR 2.50X26 ,11007.5
STENT COR INTGR 2.50X30 ,11900
STENT COR INTGR 2.75X08 ,11900
STENT COR INTGR 2.75X12 ,11900
STENT COR INTGR 2.75X14 ,11900
STENT COR INTGR 2.75X18 ,11900
STENT COR INTGR 2.75X22 ,11900
STENT COR INTGR 2.75X26 ,11900
STENT COR INTGR 2.75X30 ,11900
STENT COR INTGR 3.0X09MM,11900
STENT 3.0X12MM RESOLUTE ,11900
STENT COR INTGR 3.0X15MM,11900
STENT COR INTGR 3.0X18MM,11900
STENT SYST RX 3.0 X 22  ,11007.5
STENT SYST RX 3.0 X 26  ,11900
STENT SYST RX 3.0 X 30  ,11900
STENT SYST RX 3.5 X 09  ,11900
STENT SYST RX 3.5 X 12  ,11900
STENT SYST RX 3.5 X 15  ,11900
STENT SYST RX 3.5 X 18  ,11900
STENT SYST RX 3.5 X 22  ,11007.5
STENT SYST RX 3.5 X 26  ,11007.5
STENT SYST RX 3.5 X 30  ,11900
STENT SYST RX 4.0 X 09  ,11900
STENT SYST RX 4.0 X 12  ,11900
STENT URET 6FR26CMGWINL ,1285.5
CLAW II PLATE TACK PIN F,1089
SCREW ELB LCK 3X12MM    ,1397
PLATE XTN BN RT 5HL 90MM,10455
STNT SFA VBHN 7X10X120  ,20100
STNT SFA VBHN 6X10X120  ,21018.75
STNT SFA VBHN 6X15X12O  ,21365.5
STNT SFA VBHN 8X5X120   ,17812.5
STENT GORE 5MMX10X120CM ,21018.75
CMPNT FEM 4PFC SIG PSTB ,11648
STEM FEM 157215165      ,30059
SCREW MTRXMDBL 16X2.4MM ,1650
SPACER SPN XD XPND 23MM ,24000
SCREW ANKL FT LCK 2.7X14,1539
SCREW ANKL FT LCK 2.7C18,1148.5
SCREW BN 3MM28MM TI ORTH,1485
SPACER SPNL 25-41MM 12MM,34381.75
STENT SYST RX 4.0 X 15  ,11900
STENT SYST RX 4.0 X 18  ,11900
STENT SYST RX 4.0 X 22  ,11900
STENT SYST RX 4.0 X 26  ,11900
STENT SYST RX 4.0 X 30  ,11007.5
STNT COR INTGR 2.25X08MM,11900
STNT COR INTGR 2.25X12MM,11900
STNT COR INTGR 2.25X14MM,11900
STNT COR INTGR 2.25X18MM,11900
STNT COR INTGR 2.25X22MM,11900
STNT COR INTGR 2.25X26MM,11900
STNT COR INTGR 2.25X30MM,11900
STNT COR INTGR 2.50X08MM,11900
STNT COR INTGR 2.50X12MM,11900
STNT COR INTGR 2.50X14MM,11900
STNT COR INTGR 2.50X18MM,11900
STNT COR INTGR 2.50X22MM,11900
STNT COR INTGR 2.50X26MM,11900
STNT COR INTGR 2.50X30MM,11900
STNT COR INTGR 2.75X08MM,11900
STNT COR INTGR 2.75X12MM,11900
STNT COR INTGR 2.75X14MM,11900
STNT COR INTGR 2.75X18MM,11900
STNT COR INTGR 2.75X22MM,11900
STNT COR INTGR 2.75X26MM,11900
STNT COR INTGR 2.75X30MM,11900
STENT COR INTGR 3.0X09MM,11900
STNT COR INTGR 3.0X12MM ,11900
STNT COR INTGR 3.0X15MM ,11900
STENT 3.0 X 18MM OTW    ,11900
STENT 3.0 X 22MM OTW    ,11900
STENT RESLTE OTW 3.0X26 ,11900
STENT 3.0 X 30MM OTW    ,11900
STENT 3.5 X 09MM OTW    ,11900
STENT 3.5 X 12MM OTW    ,11900
STENT 3.5 X 15MM OTW    ,11900
STENT 3.5 X 18MM OTW    ,11900
STENT 3.5 X 22MM OTW    ,11900
STENT 3.5 X 26MM OTW    ,11900
STENT 3.5 X 30MM OTW    ,11900
STENT 4.0 X 09MM OTW    ,11900
STENT 4.0 X 12MM OTW    ,11900
STENT 4.0 X 15MM OTW    ,11900
STENT SYST RSINT40018W  ,11900
STENT 4.0 X 22MM OTW    ,11900
STENT 4.0 X 26MM OTW    ,11900
STENT 4.0 X 30MM OTW    ,11900
PLATE 32MM BN SPINAL    ,8075
STENT RX ULTR 5X18      ,4845
STENT RX ULTR 5X28      ,5937.5
STENT COR VISION 4X8    ,5437.5
STENT COR VISION 3X8    ,5437.5
STENT VISION 3X18 OTW   ,5437.5
STENT MINI VISION 2X8   ,5937.5
STENT MVSN RX 2X12      ,5937.5
STENT MVSN RX 2X15      ,5937.5
STENT MVSN RX 2X18      ,5937.5
STENT MVSN RX 2X23      ,5937.5
STENT 2.5X12 MINI VISION,5437.5
STENT COR 2.5X18X.014FLX,5437.5
STENT COR 2.5X23X.014 FL,5437.5
STNT COR XNCE RX 2.5X23 ,11687.5
STENT 2.5X8 MINI VISION ,5437.5
STENT COR 2.5X15X.014FLX,5437.5
STNT COR XNCE RX 2.75X23,11687.5
STNT COR XNCE RX 3X28   ,11687.5
STNT COR XNCE RX 3.5X8  ,11687.5
STNT COR XNCE RX 3.5X12 ,11687.5
STNT COR XNCE RX 3.5X15 ,11687.5
STNT COR XNCE RX 3.5X18 ,11687.5
STNT COR XNCE RX 3.5X23 ,11687.5
STNT COR XNCE RX 3X8    ,11687.5
STENT COR XNCE RX 3X12  ,11687.5
STNT COR XNCE RX 3X15   ,11687.5
STNT COR XNCE RX 3X18   ,11687.5
STNT COR XNCE RX 3X23   ,11687.5
STENT 3X28 DRUG ELUT    ,11068.75
STNT COR XNCE RX 4X8    ,11687.5
STNT COR XNCE RX 4X12   ,11687.5
STNT COR XNCE RX 4X18   ,11687.5
STNT COR XNCE RX 4X23   ,11687.5
